x,y,z,nx,ny,nz
1.66278,-0.363419,0.784009,1.16206,-4.40063,-0.591392
1.64934,-0.370434,0.823598,1.00451,-4.36826,-0.567108
1.63534,-0.377268,0.863269,0.845312,-4.33569,-0.54743
1.62078,-0.383924,0.903023,0.684478,-4.30292,-0.53236
1.60566,-0.3904,0.942861,0.522004,-4.26994,-0.521897
1.58999,-0.396696,0.982781,0.357891,-4.23676,-0.516041
1.57376,-0.402812,1.02278,0.192139,-4.20338,-0.514791
1.55697,-0.408749,1.06287,0.0247471,-4.16979,-0.518149
1.53963,-0.414506,1.10304,-0.144284,-4.13599,-0.526114
1.52254,-0.420165,1.14326,-0.306663,-4.10369,-0.535495
1.50651,-0.425805,1.1835,-0.4541,-4.0746,-0.543103
1.49155,-0.431427,1.22376,-0.586594,-4.0487,-0.548937
1.47766,-0.437032,1.26404,-0.704145,-4.02601,-0.552998
1.46483,-0.442618,1.30434,-0.806753,-4.00651,-0.555286
1.45307,-0.448187,1.34466,-0.894418,-3.99022,-0.5558
1.44237,-0.453737,1.385,-0.967141,-3.97712,-0.554541
1.43274,-0.459269,1.42536,-1.02492,-3.96723,-0.551508
1.42417,-0.464784,1.46574,-1.06776,-3.96054,-0.546702
1.41668,-0.47028,1.50615,-1.09565,-3.95704,-0.540123
1.41024,-0.475758,1.54657,-1.1086,-3.95675,-0.53177
1.40487,-0.481219,1.58701,-1.10661,-3.95966,-0.521643
1.40057,-0.486661,1.62747,-1.08968,-3.96577,-0.509744
1.39733,-0.492085,1.66795,-1.0578,-3.97508,-0.49607
1.39516,-0.497492,1.70845,-1.01098,-3.98758,-0.480624
1.39406,-0.50288,1.74898,-0.949217,-4.00329,-0.463404
1.39402,-0.50825,1.78952,-0.872511,-4.0222,-0.44441
1.39504,-0.513603,1.83008,-0.780863,-4.04431,-0.423643
1.39713,-0.518937,1.87066,-0.674272,-4.06963,-0.401103
1.40029,-0.524253,1.91127,-0.552738,-4.09814,-0.376789
1.40451,-0.529551,1.95189,-0.416261,-4.12985,-0.350702
1.4098,-0.534832,1.99253,-0.264841,-4.16476,-0.322841
1.41616,-0.540094,2.03319,-0.0984787,-4.20287,-0.293207
1.42358,-0.545338,2.07388,0.0828266,-4.24419,-0.2618
1.43206,-0.550564,2.11458,0.279075,-4.2887,-0.228619
1.44097,-0.555761,2.1552,0.478839,-4.3336,-0.196373
1.44965,-0.560916,2.19565,0.670694,-4.37607,-0.167771
1.45811,-0.56603,2.23591,0.854639,-4.4161,-0.142812
1.46635,-0.571104,2.27599,1.03067,-4.4537,-0.121498
1.47437,-0.576135,2.3159,1.1988,-4.48887,-0.103827
1.48216,-0.581126,2.35562,1.35901,-4.52161,-0.0898
1.48974,-0.586076,2.39516,1.51132,-4.55191,-0.0794167
1.49708,-0.590984,2.43452,1.65571,-4.57979,-0.0726771
1.50421,-0.595851,2.4737,1.7922,-4.60523,-0.0695813
1.51111,-0.600677,2.51271,1.92077,-4.62824,-0.0701291
1.5178,-0.605462,2.55153,2.04144,-4.64881,-0.0743208
1.52426,-0.610206,2.59017,2.1542,-4.66696,-0.0821561
1.53049,-0.614908,2.62863,2.25904,-4.68267,-0.0936352
1.53651,-0.619569,2.66691,2.35598,-4.69595,-0.108758
1.5423,-0.624189,2.70501,2.445,-4.7068,-0.127525
1.54787,-0.628768,2.74293,2.52612,-4.71522,-0.149935
1.55321,-0.633306,2.78068,2.59932,-4.7212,-0.175989
1.55834,-0.637802,2.81824,2.66462,-4.72475,-0.205687
1.56324,-0.642258,2.85562,2.72201,-4.72587,-0.239028
1.56791,-0.646672,2.89282,2.77148,-4.72456,-0.276014
1.57237,-0.651045,2.92984,2.81305,-4.72082,-0.316643
1.5766,-0.655376,2.96668,2.84671,-4.71464,-0.360915
1.58062,-0.659667,3.00334,2.87245,-4.70604,-0.408832
1.5844,-0.663916,3.03982,2.89029,-4.695,-0.460392
1.58797,-0.668125,3.07612,2.90022,-4.68152,-0.515596
1.5909,-0.672561,3.11253,2.90166,-4.66701,-0.570654
1.59278,-0.677496,3.14935,2.89405,-4.65284,-0.621778
1.59361,-0.68293,3.18657,2.87738,-4.63903,-0.668966
1.59339,-0.688861,3.22421,2.85165,-4.62556,-0.712219
1.59212,-0.695291,3.26224,2.81686,-4.61244,-0.751537
1.5898,-0.702219,3.30069,2.77302,-4.59967,-0.78692
1.58643,-0.709645,3.33954,2.72012,-4.58725,-0.818368
1.58202,-0.71757,3.3788,2.65817,-4.57518,-0.845881
1.57655,-0.725992,3.41847,2.58715,-4.56345,-0.869459
1.57003,-0.734913,3.45854,2.50708,-4.55208,-0.889102
1.56246,-0.744333,3.49902,2.41795,-4.54105,-0.904809
1.55385,-0.75425,3.5399,2.31977,-4.53037,-0.916582
1.54418,-0.764666,3.58119,2.21253,-4.52004,-0.92442
1.53347,-0.77558,3.62289,2.09623,-4.51006,-0.928322
1.5217,-0.786992,3.665,1.97087,-4.50043,-0.92829
1.50888,-0.798902,3.70751,1.83646,-4.49115,-0.924322
1.49502,-0.811311,3.75043,1.69299,-4.48222,-0.916419
1.4801,-0.824218,3.79375,1.54047,-4.47363,-0.904582
1.46414,-0.837623,3.83748,1.37888,-4.46539,-0.888809
1.44712,-0.851527,3.88162,1.20824,-4.4575,-0.869101
1.42906,-0.865928,3.92617,1.02854,-4.44997,-0.845458
1.40995,-0.880828,3.97112,0.839787,-4.44277,-0.81788
1.38978,-0.896226,4.01647,0.641975,-4.43593,-0.786367
1.36857,-0.912123,4.06224,0.435106,-4.42944,-0.750919
1.84291,-0.266169,0.106265,3.77883,-4.97636,-1.77483
1.8376,-0.275929,0.145507,3.64109,-4.94362,-1.66495
1.83172,-0.285507,0.184784,3.50184,-4.91075,-1.55999
1.82527,-0.294905,0.224097,3.36107,-4.87776,-1.45997
1.81824,-0.304121,0.263444,3.21878,-4.84465,-1.36488
1.81064,-0.313156,0.302827,3.07497,-4.81143,-1.27473
1.80247,-0.32201,0.342245,2.92964,-4.77808,-1.1895
1.79372,-0.330682,0.381698,2.78279,-4.74461,-1.10921
1.7844,-0.339173,0.421187,2.63442,-4.71102,-1.03385
1.77451,-0.347483,0.46071,2.48454,-4.67731,-0.963424
1.76405,-0.355612,0.500269,2.33313,-4.64348,-0.897929
1.75301,-0.36356,0.539863,2.18021,-4.60953,-0.837367
1.7414,-0.371326,0.579492,2.02577,-4.57546,-0.781737
1.72921,-0.378911,0.619156,1.8698,-4.54126,-0.731039
1.71645,-0.386315,0.658855,1.71232,-4.50695,-0.685273
1.70312,-0.393537,0.69859,1.55332,-4.47252,-0.64444
1.68922,-0.400579,0.73836,1.39281,-4.43796,-0.608539
1.67474,-0.407439,0.778165,1.23077,-4.40329,-0.577571
1.65969,-0.414117,0.818005,1.06721,-4.36849,-0.551534
1.64407,-0.420615,0.85788,0.90214,-4.33358,-0.53043
1.62788,-0.426931,0.89779,0.735547,-4.29854,-0.514259
1.61111,-0.433066,0.937736,0.567434,-4.26339,-0.50302
1.59377,-0.43902,0.977717,0.397803,-4.22811,-0.496713
1.57585,-0.444793,1.01773,0.226653,-4.19271,-0.495338
1.55736,-0.450384,1.05778,0.0539844,-4.1572,-0.498896
1.5383,-0.455794,1.09787,-0.120203,-4.12156,-0.507386
1.51956,-0.461121,1.13799,-0.287435,-4.08756,-0.51741
1.50204,-0.466463,1.17815,-0.439237,-4.05696,-0.525571
1.48574,-0.47182,1.21835,-0.575609,-4.02976,-0.531868
1.47065,-0.477192,1.25859,-0.69655,-4.00595,-0.536301
1.45679,-0.482579,1.29887,-0.802061,-3.98555,-0.538871
1.44413,-0.48798,1.33918,-0.892142,-3.96855,-0.539577
1.4327,-0.493397,1.37954,-0.966793,-3.95494,-0.538419
1.42249,-0.498829,1.41993,-1.02601,-3.94473,-0.535398
1.41349,-0.504276,1.46036,-1.0698,-3.93792,-0.530513
1.40571,-0.509738,1.50083,-1.09816,-3.93451,-0.523765
1.39914,-0.515215,1.54133,-1.11109,-3.9345,-0.515152
1.3938,-0.520706,1.58188,-1.10859,-3.93789,-0.504676
1.38967,-0.526213,1.62246,-1.09066,-3.94468,-0.492337
1.38676,-0.531735,1.66308,-1.0573,-3.95486,-0.478134
1.38506,-0.537272,1.70374,-1.00851,-3.96845,-0.462067
1.38459,-0.542824,1.74444,-0.944289,-3.98543,-0.444137
1.38533,-0.54839,1.78517,-0.864637,-4.00581,-0.424343
1.38729,-0.553972,1.82595,-0.769556,-4.02959,-0.402685
1.39047,-0.559569,1.86676,-0.659044,-4.05677,-0.379163
1.39486,-0.56518,1.90761,-0.533101,-4.08735,-0.353778
1.40047,-0.570807,1.9485,-0.391729,-4.12133,-0.32653
1.4073,-0.576449,1.98943,-0.234926,-4.1587,-0.297417
1.41535,-0.582106,2.0304,-0.0626932,-4.19948,-0.266441
1.42461,-0.587777,2.0714,0.12497,-4.24365,-0.233602
1.4351,-0.593464,2.11244,0.328063,-4.29122,-0.198898
1.44604,-0.599125,2.1534,0.534735,-4.33922,-0.165176
1.45667,-0.60472,2.19413,0.733133,-4.38466,-0.135279
1.467,-0.610249,2.23465,0.923257,-4.42756,-0.109207
1.47703,-0.615712,2.27495,1.10511,-4.4679,-0.086961
1.48676,-0.621108,2.31503,1.27868,-4.5057,-0.06854
1.49618,-0.626439,2.3549,1.44399,-4.54094,-0.0539444
1.5053,-0.631703,2.39455,1.60102,-4.57363,-0.0431742
1.51411,-0.636902,2.43398,1.74977,-4.60377,-0.0362294
1.52262,-0.642034,2.47319,1.89025,-4.63136,-0.0331099
1.53083,-0.6471,2.51219,2.02246,-4.6564,-0.0338158
1.53874,-0.6521,2.55096,2.1464,-4.67889,-0.038347
1.54634,-0.657034,2.58953,2.26206,-4.69883,-0.0467036
1.55363,-0.661902,2.62787,2.36944,-4.71622,-0.0588856
1.56063,-0.666704,2.66599,2.46856,-4.73106,-0.074893
1.56732,-0.67144,2.7039,2.55939,-4.74334,-0.0947257
1.57371,-0.67611,2.74159,2.64196,-4.75308,-0.118384
1.57979,-0.680713,2.77907,2.71625,-4.76027,-0.145867
1.58557,-0.685251,2.81632,2.78227,-4.7649,-0.177176
1.59105,-0.689722,2.85336,2.84001,-4.76699,-0.21231
1.59622,-0.694127,2.89018,2.88949,-4.76652,-0.25127
1.60109,-0.698466,2.92678,2.93068,-4.7635,-0.294055
1.60566,-0.702739,2.96317,2.9636,-4.75794,-0.340665
1.60992,-0.706946,2.99934,2.98825,-4.74982,-0.391101
1.61388,-0.711087,3.03529,3.00463,-4.73915,-0.445362
1.61753,-0.715162,3.07102,3.01273,-4.72593,-0.503448
1.62047,-0.719454,3.10687,3.01208,-4.71152,-0.561402
1.62226,-0.724247,3.14316,3.00218,-4.69728,-0.615266
1.62291,-0.729541,3.1799,2.98304,-4.6832,-0.66504
1.62242,-0.735335,3.21709,2.95466,-4.66929,-0.710724
1.62079,-0.741631,3.25473,2.91703,-4.65556,-0.752318
1.61802,-0.748427,3.29281,2.87017,-4.64199,-0.789822
1.61411,-0.755724,3.33133,2.81406,-4.62859,-0.823236
1.60905,-0.763522,3.37031,2.74871,-4.61535,-0.85256
1.60286,-0.771821,3.40973,2.67412,-4.60229,-0.877794
1.59552,-0.780621,3.4496,2.59029,-4.58939,-0.898937
1.58704,-0.789921,3.48991,2.49721,-4.57666,-0.915991
1.57742,-0.799722,3.53067,2.3949,-4.5641,-0.928955
1.56666,-0.810024,3.57188,2.28334,-4.55171,-0.937828
1.55476,-0.820827,3.61354,2.16254,-4.53948,-0.942612
1.54172,-0.832131,3.65564,2.0325,-4.52742,-0.943305
1.52753,-0.843936,3.69819,1.89321,-4.51554,-0.939909
1.51221,-0.856241,3.74118,1.74469,-4.50382,-0.932422
1.49574,-0.869047,3.78462,1.58692,-4.49226,-0.920846
1.47813,-0.882355,3.82851,1.41991,-4.48088,-0.905179
1.45938,-0.896162,3.87285,1.24366,-4.46967,-0.885423
1.43949,-0.910471,3.91763,1.05816,-4.45862,-0.861576
1.41846,-0.925281,3.96286,0.863429,-4.44774,-0.833639
1.39629,-0.940591,4.00853,0.659452,-4.43703,-0.801613
1.37298,-0.956402,4.05466,0.446233,-4.42648,-0.765496
1.87917,-0.315485,0.0891059,3.47232,-4.88679,-1.65703
1.87252,-0.324947,0.129398,3.34321,-4.86006,-1.55695
1.8653,-0.334227,0.169678,3.21309,-4.8331,-1.4614
1.85748,-0.343323,0.209945,3.08197,-4.80593,-1.37037
1.84908,-0.352237,0.250201,2.94984,-4.77854,-1.28386
1.8401,-0.360968,0.290444,2.81672,-4.75093,-1.20188
1.83053,-0.369516,0.330676,2.68258,-4.72311,-1.12441
1.82037,-0.377881,0.370895,2.54744,-4.69507,-1.05147
1.80963,-0.386063,0.411102,2.4113,-4.66681,-0.983055
1.7983,-0.394062,0.451297,2.27416,-4.63833,-0.91916
1.78639,-0.401878,0.49148,2.13601,-4.60963,-0.859787
1.77389,-0.409511,0.531651,1.99686,-4.58072,-0.804937
1.76081,-0.416961,0.57181,1.8567,-4.55159,-0.754609
1.74714,-0.424229,0.611957,1.71554,-4.52225,-0.708804
1.73288,-0.431313,0.652091,1.57337,-4.49268,-0.667521
1.71804,-0.438214,0.692214,1.4302,-4.4629,-0.630761
1.70261,-0.444933,0.732324,1.28603,-4.4329,-0.598523
1.6866,-0.451468,0.772423,1.14085,-4.40269,-0.570808
1.67,-0.457821,0.812509,0.994669,-4.37225,-0.547615
1.65282,-0.463991,0.852583,0.847483,-4.3416,-0.528944
1.63505,-0.469978,0.892645,0.699294,-4.31073,-0.514796
1.6167,-0.475781,0.932695,0.5501,-4.27965,-0.505171
1.59775,-0.481402,0.972733,0.399902,-4.24834,-0.500068
1.57823,-0.48684,1.01276,0.248701,-4.21682,-0.499487
1.55812,-0.492095,1.05277,0.0964952,-4.18508,-0.503429
1.53742,-0.497167,1.09277,-0.0567144,-4.15313,-0.511894
1.51711,-0.502172,1.1328,-0.203602,-4.12264,-0.521796
1.49816,-0.507224,1.17288,-0.33684,-4.0953,-0.53005
1.48058,-0.512324,1.21301,-0.456429,-4.0711,-0.536657
1.46436,-0.517472,1.2532,-0.56237,-4.05006,-0.541616
1.4495,-0.522667,1.29345,-0.654662,-4.03217,-0.544927
1.43601,-0.52791,1.33375,-0.733305,-4.01742,-0.546591
1.42388,-0.533201,1.37411,-0.798299,-4.00583,-0.546607
1.41311,-0.53854,1.41453,-0.849644,-3.99738,-0.544976
1.4037,-0.543926,1.455,-0.88734,-3.99208,-0.541697
1.39566,-0.54936,1.49552,-0.911388,-3.98993,-0.53677
1.38898,-0.554842,1.53611,-0.921786,-3.99093,-0.530196
1.38366,-0.560371,1.57674,-0.918536,-3.99508,-0.521974
1.37971,-0.565949,1.61744,-0.901637,-4.00238,-0.512105
1.37712,-0.571573,1.65819,-0.871089,-4.01282,-0.500587
1.37589,-0.577246,1.69899,-0.826892,-4.02642,-0.487423
1.37602,-0.582967,1.73985,-0.769046,-4.04316,-0.472611
1.37752,-0.588735,1.78077,-0.697552,-4.06306,-0.456151
1.38038,-0.594551,1.82175,-0.612408,-4.0861,-0.438043
1.3846,-0.600414,1.86277,-0.513616,-4.11229,-0.418288
1.39019,-0.606325,1.90386,-0.401175,-4.14163,-0.396885
1.39714,-0.612284,1.945,-0.275085,-4.17412,-0.373835
1.40545,-0.618291,1.9862,-0.135346,-4.20976,-0.349137
1.41513,-0.624346,2.02745,0.018042,-4.24855,-0.322791
1.42616,-0.630448,2.06876,0.185079,-4.29049,-0.294798
1.43857,-0.636598,2.11012,0.365764,-4.33557,-0.265157
1.45146,-0.642726,2.15139,0.549501,-4.38109,-0.236328
1.46396,-0.648765,2.1924,0.725691,-4.42433,-0.210768
1.47609,-0.654713,2.23316,0.894334,-4.46528,-0.188478
1.48783,-0.660571,2.27367,1.05543,-4.50395,-0.169459
1.4992,-0.666338,2.31392,1.20898,-4.54034,-0.153709
1.51017,-0.672016,2.35392,1.35498,-4.57444,-0.141229
1.52077,-0.677603,2.39367,1.49344,-4.60626,-0.132019
1.53098,-0.6831,2.43317,1.62435,-4.6358,-0.126079
1.54081,-0.688506,2.47241,1.74771,-4.66306,-0.123409
1.55026,-0.693823,2.5114,1.86353,-4.68804,-0.124009
1.55933,-0.699049,2.55013,1.9718,-4.71073,-0.127878
1.56801,-0.704184,2.58862,2.07252,-4.73114,-0.135018
1.57631,-0.70923,2.62685,2.1657,-4.74926,-0.145428
1.58423,-0.714185,2.66482,2.25133,-4.76511,-0.159107
1.59176,-0.71905,2.70255,2.32941,-4.77867,-0.176057
1.59892,-0.723825,2.74002,2.39994,-4.78994,-0.196277
1.60569,-0.728509,2.77724,2.46293,-4.79894,-0.219766
1.61207,-0.733103,2.8142,2.51838,-4.80565,-0.246525
1.61808,-0.737607,2.85092,2.56627,-4.81008,-0.276555
1.6237,-0.742021,2.88737,2.60662,-4.81223,-0.309854
1.62894,-0.746344,2.92358,2.63942,-4.81209,-0.346423
1.6338,-0.750577,2.95953,2.66468,-4.80968,-0.386262
1.63827,-0.75472,2.99523,2.68239,-4.80497,-0.429372
1.64236,-0.758773,3.03068,2.69255,-4.79799,-0.475751
1.64607,-0.762735,3.06588,2.69516,-4.78872,-0.5254
1.64898,-0.766902,3.10119,2.68999,-4.77807,-0.574945
1.65066,-0.771568,3.13698,2.6768,-4.76691,-0.621013
1.6511,-0.776733,3.17326,2.65557,-4.75526,-0.663605
1.65033,-0.782397,3.21002,2.62632,-4.74311,-0.702719
1.64832,-0.788561,3.24727,2.58905,-4.73046,-0.738357
1.64509,-0.795224,3.285,2.54375,-4.71731,-0.770517
1.64063,-0.802386,3.32322,2.49042,-4.70366,-0.7992
1.63494,-0.810047,3.36192,2.42907,-4.68951,-0.824406
1.62802,-0.818207,3.40111,2.35969,-4.67487,-0.846136
1.61988,-0.826866,3.44078,2.28228,-4.65973,-0.864388
1.61051,-0.836025,3.48094,2.19685,-4.64409,-0.879163
1.59991,-0.845683,3.52158,2.10339,-4.62795,-0.890461
1.58809,-0.85584,3.5627,2.00191,-4.61131,-0.898282
1.57503,-0.866496,3.60431,1.8924,-4.59417,-0.902626
1.56075,-0.877651,3.64641,1.77486,-4.57654,-0.903493
1.54524,-0.889305,3.68898,1.6493,-4.5584,-0.900883
1.52851,-0.901459,3.73205,1.51571,-4.53977,-0.894796
1.51055,-0.914112,3.77559,1.3741,-4.52064,-0.885232
1.49135,-0.927264,3.81963,1.22446,-4.50102,-0.872191
1.47094,-0.940915,3.86414,1.06679,-4.48089,-0.855673
1.44929,-0.955066,3.90914,0.901096,-4.46026,-0.835678
1.42642,-0.969715,3.95463,0.727377,-4.43914,-0.812206
1.40232,-0.984864,4.0006,0.545632,-4.41752,-0.785257
1.37699,-1.00051,4.04706,0.355861,-4.3954,-0.75483
1.91236,-0.363905,0.0731247,3.16582,-4.79723,-1.53922
1.90447,-0.37313,0.114368,3.04532,-4.7765,-1.44895
1.89598,-0.382169,0.155557,2.92434,-4.75545,-1.3628
1.88691,-0.391023,0.19669,2.80287,-4.7341,-1.28076
1.87724,-0.399692,0.237767,2.68091,-4.71243,-1.20284
1.86697,-0.408175,0.27879,2.55847,-4.69044,-1.12902
1.85612,-0.416472,0.319757,2.43553,-4.66814,-1.05932
1.84467,-0.424584,0.360669,2.3121,-4.64552,-0.993735
1.83263,-0.43251,0.401526,2.18819,-4.62259,-0.932259
1.81999,-0.44025,0.442327,2.06378,-4.59935,-0.874896
1.80677,-0.447805,0.483073,1.93889,-4.57579,-0.821645
1.79294,-0.455174,0.523764,1.8135,-4.55192,-0.772507
1.77853,-0.462358,0.564399,1.68763,-4.52773,-0.727482
1.76352,-0.469356,0.60498,1.56127,-4.50323,-0.686569
1.74792,-0.476168,0.645505,1.43442,-4.47842,-0.649769
1.73173,-0.482795,0.685975,1.30708,-4.45329,-0.617082
1.71494,-0.489237,0.726389,1.17925,-4.42784,-0.588507
1.69756,-0.495492,0.766748,1.05093,-4.40208,-0.564045
1.67959,-0.501562,0.807052,0.922123,-4.37601,-0.543695
1.66102,-0.507447,0.847301,0.792827,-4.34962,-0.527458
1.64186,-0.513146,0.887494,0.663041,-4.32292,-0.515334
1.62211,-0.518659,0.927633,0.532766,-4.2959,-0.507322
1.60176,-0.523987,0.967715,0.402002,-4.26857,-0.503423
1.58083,-0.529129,1.00774,0.270749,-4.24093,-0.503637
1.55929,-0.534086,1.04772,0.139006,-4.21297,-0.507963
1.53717,-0.538857,1.08763,0.00677457,-4.1847,-0.516402
1.51549,-0.543574,1.12756,-0.119768,-4.15772,-0.526182
1.49531,-0.548369,1.16755,-0.234443,-4.13363,-0.534529
1.47661,-0.553242,1.20762,-0.33725,-4.11245,-0.541446
1.45941,-0.558193,1.24776,-0.42819,-4.09417,-0.54693
1.44369,-0.563222,1.28797,-0.507262,-4.07878,-0.550984
1.42947,-0.568329,1.32825,-0.574467,-4.0663,-0.553605
1.41674,-0.573514,1.3686,-0.629805,-4.05671,-0.554795
1.40549,-0.578777,1.40903,-0.673275,-4.05002,-0.554554
1.39574,-0.584118,1.44952,-0.704877,-4.04624,-0.55288
1.38748,-0.589536,1.49009,-0.724612,-4.04535,-0.549776
1.38071,-0.595033,1.53073,-0.732479,-4.04736,-0.545239
1.37543,-0.600608,1.57144,-0.728479,-4.05227,-0.539272
1.37164,-0.606261,1.61222,-0.712611,-4.06008,-0.531872
1.36934,-0.611992,1.65307,-0.684876,-4.07079,-0.523041
1.36853,-0.6178,1.69399,-0.645274,-4.08439,-0.512779
1.36921,-0.623687,1.73499,-0.593804,-4.1009,-0.501084
1.37138,-0.629651,1.77605,-0.530466,-4.1203,-0.487959
1.37504,-0.635694,1.81719,-0.455261,-4.14261,-0.473401
1.38019,-0.641815,1.8584,-0.368188,-4.16781,-0.457413
1.38684,-0.648013,1.89968,-0.269248,-4.19592,-0.439992
1.39497,-0.65429,1.94103,-0.158441,-4.22692,-0.42114
1.4046,-0.660644,1.98245,-0.0357654,-4.26082,-0.400856
1.41571,-0.667076,2.02394,0.0987772,-4.29762,-0.379141
1.42832,-0.673587,2.0655,0.245187,-4.33732,-0.355995
1.44241,-0.680175,2.10714,0.403465,-4.37992,-0.331416
1.45703,-0.686747,2.14867,0.564266,-4.42296,-0.30748
1.47118,-0.693206,2.18992,0.718248,-4.46399,-0.286257
1.48489,-0.699554,2.23088,0.86541,-4.503,-0.267749
1.49814,-0.705791,2.27156,1.00575,-4.54,-0.251956
1.51094,-0.711915,2.31196,1.13928,-4.57498,-0.238877
1.52328,-0.717928,2.35207,1.26598,-4.60795,-0.228513
1.53517,-0.723829,2.39191,1.38586,-4.6389,-0.220863
1.5466,-0.729618,2.43146,1.49893,-4.66784,-0.215928
1.55758,-0.735295,2.47072,1.60517,-4.69476,-0.213708
1.5681,-0.740861,2.50971,1.70459,-4.71967,-0.214201
1.57817,-0.746315,2.54841,1.7972,-4.74256,-0.21741
1.58779,-0.751657,2.58683,1.88298,-4.76344,-0.223333
1.59695,-0.756888,2.62496,1.96195,-4.7823,-0.23197
1.60565,-0.762006,2.66281,2.03409,-4.79915,-0.243322
1.61391,-0.767013,2.70038,2.09942,-4.81399,-0.257388
1.6217,-0.771908,2.73767,2.15793,-4.82681,-0.274169
1.62905,-0.776692,2.77467,2.20961,-4.83761,-0.293665
1.63594,-0.781364,2.81139,2.25448,-4.8464,-0.315875
1.64237,-0.785924,2.84783,2.29253,-4.85318,-0.340799
1.64835,-0.790372,2.88398,2.32375,-4.85794,-0.368438
1.65388,-0.794708,2.91985,2.34816,-4.86068,-0.398792
1.65895,-0.798933,2.95544,2.36575,-4.86141,-0.43186
1.66357,-0.803046,2.99075,2.37652,-4.86013,-0.467642
1.66773,-0.807047,3.02577,2.38047,-4.85683,-0.506139
1.67144,-0.810936,3.06051,2.3776,-4.85152,-0.547351
1.67427,-0.815015,3.09537,2.36791,-4.84462,-0.588488
1.6758,-0.819585,3.13074,2.35141,-4.83655,-0.626761
1.67602,-0.824646,3.16663,2.32811,-4.82731,-0.662169
1.67495,-0.830198,3.20304,2.29799,-4.81692,-0.694714
1.67257,-0.83624,3.23996,2.26106,-4.80535,-0.724395
1.66889,-0.842773,3.2774,2.21733,-4.79263,-0.751212
1.66391,-0.849798,3.31535,2.16678,-4.77873,-0.775164
1.65763,-0.857313,3.35382,2.10942,-4.76367,-0.796253
1.65005,-0.865318,3.39281,2.04525,-4.74745,-0.814478
1.64116,-0.873815,3.43231,1.97427,-4.73006,-0.829838
1.63098,-0.882803,3.47233,1.89648,-4.71151,-0.842335
1.61949,-0.892281,3.51287,1.81188,-4.69179,-0.851968
1.6067,-0.902251,3.55392,1.72047,-4.67091,-0.858736
1.59261,-0.912711,3.59549,1.62226,-4.64886,-0.862641
1.57721,-0.923662,3.63757,1.51722,-4.62565,-0.863681
1.56052,-0.935104,3.68017,1.40538,-4.60127,-0.861858
1.54252,-0.947037,3.72329,1.28673,-4.57573,-0.85717
1.52322,-0.95946,3.76692,1.16127,-4.54902,-0.849619
1.50262,-0.972375,3.81107,1.029,-4.52115,-0.839203
1.48072,-0.98578,3.85574,0.889919,-4.49211,-0.825923
1.45752,-0.999676,3.90092,0.744027,-4.46191,-0.80978
1.43301,-1.01406,3.94662,0.591325,-4.43054,-0.790772
1.4072,-1.02894,3.99283,0.431813,-4.39801,-0.7689
1.3801,-1.04431,4.03956,0.26549,-4.36431,-0.744165
1.94248,-0.411429,0.0583215,2.85931,-4.70766,-1.42141
1.93343,-0.420477,0.100419,2.74744,-4.69294,-1.34096
1.92378,-0.429336,0.142421,2.63559,-4.67781,-1.26421
1.91354,-0.438005,0.18433,2.52378,-4.66226,-1.19116
1.9027,-0.446486,0.226144,2.41198,-4.64631,-1.12182
1.89127,-0.454777,0.267864,2.30021,-4.62995,-1.05617
1.87924,-0.462878,0.309489,2.18847,-4.61317,-0.994233
1.86661,-0.470791,0.35102,2.07676,-4.59598,-0.935997
1.85339,-0.478514,0.392457,1.96507,-4.57838,-0.881463
1.83958,-0.486049,0.433799,1.8534,-4.56037,-0.830631
1.82517,-0.493394,0.475047,1.74176,-4.54195,-0.783503
1.81016,-0.500549,0.516201,1.63015,-4.52312,-0.740077
1.79456,-0.507516,0.55726,1.51856,-4.50387,-0.700354
1.77836,-0.514293,0.598225,1.407,-4.48422,-0.664334
1.76157,-0.520881,0.639096,1.29546,-4.46415,-0.632017
1.74418,-0.52728,0.679872,1.18395,-4.44367,-0.603402
1.7262,-0.53349,0.720554,1.07247,-4.42278,-0.578491
1.70762,-0.53951,0.761142,0.961011,-4.40148,-0.557282
1.68845,-0.545341,0.801635,0.849577,-4.37977,-0.539776
1.66868,-0.550983,0.842034,0.73817,-4.35764,-0.525972
1.64831,-0.556436,0.882338,0.626788,-4.33511,-0.515872
1.62735,-0.561699,0.922549,0.515432,-4.31216,-0.509474
1.6058,-0.566774,0.962664,0.404101,-4.28881,-0.506779
1.58364,-0.571659,1.00269,0.292796,-4.26504,-0.507787
1.5609,-0.576355,1.04261,0.181517,-4.24086,-0.512497
1.53755,-0.580861,1.08245,0.0702635,-4.21627,-0.520911
1.51471,-0.585326,1.12227,-0.035934,-4.19279,-0.530568
1.49347,-0.589897,1.16219,-0.132045,-4.17197,-0.539009
1.47383,-0.594573,1.20218,-0.218071,-4.1538,-0.546235
1.4558,-0.599355,1.24226,-0.29401,-4.13827,-0.552245
1.43936,-0.604243,1.28243,-0.359863,-4.1254,-0.55704
1.42452,-0.609236,1.32268,-0.41563,-4.11517,-0.560619
1.41128,-0.614335,1.36302,-0.461311,-4.1076,-0.562983
1.39964,-0.61954,1.40344,-0.496905,-4.10267,-0.564131
1.3896,-0.624851,1.44394,-0.522414,-4.10039,-0.564064
1.38117,-0.630267,1.48453,-0.537836,-4.10077,-0.562781
1.37433,-0.635789,1.5252,-0.543172,-4.10379,-0.560283
